customer_id,address_id,country_code,address_match_key,address_type_code,mail_indicator,carrier_route,address_ncoa_date,address_1,address_2,address_3,address_4,address_5,address_6,post_code,date_last_modified,address_error,address_longitude,address_latitude,timestamp,create_store_no,modify_store_no,create_user_id,create_date,modify_user_id,create_source_id,create_comment,modify_source_id,modify_comment,posted_date,old_customer_id,temp_old_cust_no
395,2,DEU,951013520    HOME,HOME,0,C4785,27-04-2016,4291 Salido Ave,Apt 203,San Jose,CA,Building B,Mezzanine,95101-2114,27-04-2016 00:00,VERIFIED,-124.339565,47.995961,0000000017BE74DD,9422,9851,1000,21-11-2013 00:00,1000,4,System migration,1,Updated by customer,27-04-2016 00:00,OLD621442,8132297
396,1,FRA,100016456    SHIP,BILL,1,C4144,04-01-2022,2800 Church Rd,Apt 519,New York,NY,Building A,Floor 1,10001-9740,04-01-2022 00:00,VALID,-103.161451,43.861893,00000000273A2C69,9451,9330,1000,09-07-2013 00:00,-2,2,Address verification,1,Verified,04-01-2022 00:00,OLD392077,9160528
396,2,ITA,606014256    HOME,MAIL,0,R982,31-05-2021,3453 Washington Ave,Suite 640,Chicago,IL,South Wing,Floor 2,60601-3835,31-05-2021 00:00,R914,-77.539079,32.134904,000000002BE1EA8A,2,1,-1,09-05-2014 00:00,-1,4,Data import,1,Verified,31-05-2021 00:00,OLD138265,2092222
397,1,AUS,320991635    BILL,MAIL,1,C6863,03-05-2021,2842 Broadway,#475,Jacksonville,FL,Building A,Floor 1,32099-6636,03-05-2021 00:00,VALID,-103.400538,46.751597,000000002D03E8FA,5011,1,-1,29-03-2014 00:00,1000,3,Address verification,2,Verified,03-05-2021 00:00,OLD808179,3415534
398,1,USA,770015296    BILL,WORK,0,R484,25-01-2024,4116 Park Ln,Unit 13,Houston,TX,South Wing,Floor 1,77001-9829,25-01-2024 00:00,VERIFIED,-107.845203,46.683859,0000000005FA80C2,9851,2,2000,14-10-2012 00:00,1000,3,Initial load,1,Updated by customer,25-01-2024 00:00,OLD422972,3387535
398,2,CAN,752016239    MAIL,OTHER,0,R270,23-10-2024,2000 Cedar Rd,Unit 4,Dallas,TX,South Wing,Ground Floor,75201-8754,23-10-2024 00:00,VALID,-118.43022,43.819185,000000002F83AB33,9422,9451,-2,20-05-2014 00:00,-1,1,Address verification,3,System update,23-10-2024 00:00,OLD666098,5305098
399,1,ESP,770018711    HOME,HOME,1,C2611,19-09-2019,1683 Market St,Apt 444,Houston,TX,East Tower,Mezzanine,77001-2065,19-09-2019 00:00,R914,-81.151411,46.24657,000000002DD03189,9588,2,-1,22-11-2012 00:00,1000,2,Data import,3,Verified,19-09-2019 00:00,OLD119053,5574548
399,2,ESP,606017390    SHIP,OTHER,0,R522,09-03-2025,9078 Oak Ave,Unit 23,Chicago,IL,East Tower,Floor 3,60601-3038,09-03-2025 00:00,R915,-99.038737,42.27511,0000000024B42EBE,9330,9330,1000,06-08-2014 00:00,-2,4,System migration,1,Manual correction,09-03-2025 00:00,OLD757134,5306302
400,1,GBR,430044826    WORK,BILL,0,R428,18-04-2017,3424 Market St,Suite 999,Columbus,OH,Building B,Floor 3,43004-1561,18-04-2017 00:00,R914,-97.289424,43.270567,0000000029408FFB,9451,9422,2000,25-08-2013 00:00,-2,1,Customer update,0,Manual correction,18-04-2017 00:00,OLD592788,6918874
401,1,ITA,782015021    BILL,WORK,1,C1164,27-08-2016,889 Lake Dr,#258,San Antonio,TX,Building B,Floor 1,78201-5146,27-08-2016 00:00,VERIFIED,-109.592172,39.867104,000000001D9FB5D6,9851,9330,-2,24-04-2013 00:00,1000,1,Data import,2,NCOA update,27-08-2016 00:00,OLD657790,9566253
402,1,FRA,921011525    SHIP,OTHER,0,C6741,28-11-2020,8177 Main St,Apt 931,San Diego,CA,North Wing,Mezzanine,92101-2433,28-11-2020 00:00,VALID,-91.674755,33.410036,0000000029CFC3FD,9422,9851,-2,04-12-2012 00:00,-2,1,System migration,0,Manual correction,28-11-2020 00:00,OLD880731,6088758
402,2,USA,900015232    MAIL,SHIP,1,C8547,09-08-2013,8118 Main St,Unit 33,Los Angeles,CA,Building B,Floor 1,90001-8093,09-08-2013 00:00,R915,-81.955859,33.979843,0000000014FE55D5,9422,9851,1000,11-07-2013 00:00,-1,4,Address verification,0,Updated by customer,09-08-2013 00:00,OLD898591,8689009
403,1,ITA,787013275    MAIL,BILL,1,R786,27-06-2013,1512 Leisure Ln,Unit 2,Austin,TX,West Tower,Floor 3,78701-2888,27-06-2013 00:00,R913,-68.285418,42.08968,0000000039E5F239,9851,2,1000,01-04-2013 00:00,-2,1,Data import,3,Manual correction,27-06-2013 00:00,OLD956492,6957038
403,2,DEU,321599541    SHIP,BILL,0,C9788,12-10-2022,3976 Hill St,Suite 458,Lady Lake,FL,South Wing,Floor 3,32159-4855,12-10-2022 00:00,R913,-88.184239,31.506325,000000002115BEED,9851,9330,1000,26-10-2013 00:00,3000,3,Data import,2,System update,12-10-2022 00:00,OLD299442,5619047
404,1,ESP,331016462    MAIL,MAIL,1,C8661,21-10-2016,803 Hill St,#725,Miami,FL,North Wing,Floor 3,33101-2864,21-10-2016 00:00,R914,-87.105991,27.577398,000000001A84EBC3,9851,9422,1000,04-01-2013 00:00,1000,1,Data import,1,Manual correction,21-10-2016 00:00,OLD570658,6262665
405,1,AUS,321597321    BILL,OTHER,1,C9825,14-02-2021,5606 Washington Ave,#259,Lady Lake,FL,West Tower,Ground Floor,32159-7867,14-02-2021 00:00,R913,-89.543997,31.761419,0000000014CDEEC4,5011,9422,1000,25-04-2012 00:00,3000,3,Initial load,3,Verified,14-02-2021 00:00,OLD372048,2301492
406,1,MEX,130681142    SHIP,WORK,0,C2740,17-10-2022,5582 Cedar Rd,Unit 49,Freeville,NY,Building A,Floor 3,13068-8818,17-10-2022 00:00,R914,-91.746189,40.089849,000000000F04CCF7,9330,5011,3000,03-01-2012 00:00,1000,1,Data import,1,Manual correction,17-10-2022 00:00,OLD318466,2972099
406,2,ESP,100014994    HOME,BILL,0,R714,09-09-2013,7938 Cedar Rd,Unit 39,New York,NY,Building B,Floor 3,10001-8906,09-09-2013 00:00,R914,-84.62325,47.644826,00000000308ED7B2,9451,9422,-1,12-10-2012 00:00,-1,4,Address verification,1,Manual correction,09-09-2013 00:00,OLD791629,9221401
407,1,MEX,900017567    WORK,OTHER,0,R207,26-03-2025,4707 Park Ln,Unit 43,Los Angeles,CA,Building A,Mezzanine,90001-7852,26-03-2025 00:00,VERIFIED,-89.231781,31.445166,000000002AF5AD1D,9330,9851,2000,13-08-2012 00:00,3000,4,Data import,3,Manual correction,26-03-2025 00:00,OLD455304,3075653
407,2,GBR,951013277    SHIP,BILL,1,C4574,18-11-2015,3248 Pine Ave,Suite 846,San Jose,CA,East Tower,Floor 1,95101-1426,18-11-2015 00:00,VALID,-67.841313,42.469619,0000000006E40FB3,5011,5011,3000,11-05-2014 00:00,2000,2,System migration,3,Updated by customer,18-11-2015 00:00,OLD110298,4205278
408,1,AUS,850014225    SHIP,HOME,0,C3933,21-08-2024,8403 Pine Ave,Suite 822,Phoenix,AZ,South Wing,Floor 1,85001-4925,21-08-2024 00:00,R913,-109.507674,46.500106,000000002A5662E8,9330,9422,2000,22-04-2013 00:00,-2,2,Customer update,0,System update,21-08-2024 00:00,OLD797376,2932788
409,1,ITA,921014563    MAIL,HOME,1,C6821,13-01-2019,8204 Elm St,Apt 631,San Diego,CA,Building B,Floor 2,92101-5579,13-01-2019 00:00,R915,-118.039312,46.343345,000000001C4580D7,9588,9588,2000,15-04-2014 00:00,2000,1,Initial load,1,System update,13-01-2019 00:00,OLD739800,6420682
409,2,CAN,761019517    MAIL,SHIP,0,C3917,16-11-2020,8075 Washington Ave,Unit 33,Fort Worth,TX,East Tower,Floor 2,76101-1020,16-11-2020 00:00,R914,-93.614579,37.279994,000000001D8FC806,2,9851,-2,09-12-2012 00:00,-1,4,System migration,1,Updated by customer,16-11-2020 00:00,OLD202878,5285914
410,1,DEU,321597498    HOME,SHIP,1,R342,03-12-2019,4756 Cedar Rd,Apt 272,Lady Lake,FL,West Tower,Floor 1,32159-4309,03-12-2019 00:00,VALID,-109.720722,33.473178,00000000197ECD87,9588,2,1000,22-06-2014 00:00,1000,4,Data import,3,Verified,03-12-2019 00:00,OLD577698,2711514
410,2,FRA,900011190    HOME,WORK,0,R837,18-06-2014,9857 Salido Ave,Apt 295,Los Angeles,CA,Building B,Floor 3,90001-7382,18-06-2014 00:00,VERIFIED,-72.768784,38.386693,0000000024F2CEC8,1,9330,-1,31-07-2013 00:00,-1,3,Customer update,1,Manual correction,18-06-2014 00:00,OLD791657,6161973
411,1,ESP,770018913    HOME,WORK,0,C3986,05-02-2025,1543 Market St,#561,Houston,TX,Building B,Floor 1,77001-5613,05-02-2025 00:00,VERIFIED,-92.166452,27.439288,00000000221B48E3,9330,9422,-2,12-06-2014 00:00,-1,3,Customer update,1,NCOA update,05-02-2025 00:00,OLD599042,7934425
412,1,DEU,850018948    BILL,OTHER,1,C1695,05-11-2025,1609 Cedar Rd,Suite 572,Phoenix,AZ,West Tower,Ground Floor,85001-3804,05-11-2025 00:00,R915,-106.281483,40.813136,000000001811AC8B,9422,9851,3000,03-06-2012 00:00,3000,3,Address verification,0,System update,05-11-2025 00:00,OLD677991,9957240
413,1,FRA,320995546    MAIL,OTHER,0,R730,23-08-2024,486 Leisure Ln,Apt 243,Jacksonville,FL,Building B,Floor 2,32099-1941,23-08-2024 00:00,R915,-75.975229,39.613399,0000000019A43C72,5011,9451,-2,06-03-2013 00:00,-2,1,Initial load,1,Manual correction,23-08-2024 00:00,OLD578749,9225779
414,1,AUS,190197893    BILL,SHIP,0,R580,20-12-2016,2681 Pine Ave,#326,Philadelphia,PA,Building B,Floor 3,19019-1624,20-12-2016 00:00,R913,-112.526604,37.433818,0000000014FF430B,5011,9330,1000,31-08-2013 00:00,1000,3,Initial load,0,System update,20-12-2016 00:00,OLD322012,3590821
415,1,JPN,331013321    SHIP,WORK,1,C7301,19-02-2021,2455 Cedar Rd,#759,Miami,FL,West Tower,Floor 2,33101-7877,19-02-2021 00:00,R913,-122.82021,45.017742,000000003AD3A616,9330,5011,2000,03-07-2012 00:00,1000,2,Data import,2,Updated by customer,19-02-2021 00:00,OLD249905,8921979
415,2,USA,320996238    MAIL,HOME,1,R267,10-05-2017,9961 Main St,Apt 212,Jacksonville,FL,East Tower,Floor 1,32099-2297,10-05-2017 00:00,R915,-66.541546,36.277707,0000000036388C2C,9451,2,-2,01-07-2014 00:00,2000,2,Initial load,3,Manual correction,10-05-2017 00:00,OLD584300,6133081
416,1,MEX,850017286    SHIP,MAIL,0,R500,15-12-2017,664 Hill St,#217,Phoenix,AZ,East Tower,Mezzanine,85001-2698,15-12-2017 00:00,R913,-124.665229,48.114764,0000000010905E98,9451,9330,-1,16-09-2013 00:00,1000,2,Initial load,3,Updated by customer,15-12-2017 00:00,OLD834429,5441079
417,1,CAN,190198116    WORK,BILL,1,R343,18-11-2015,8835 Maple Dr,Unit 32,Philadelphia,PA,East Tower,Floor 3,19019-9593,18-11-2015 00:00,R915,-103.184561,42.581774,0000000005D7B371,5011,9422,3000,02-05-2013 00:00,-1,4,Initial load,2,Manual correction,18-11-2015 00:00,OLD701032,3060773
418,1,USA,282014299    HOME,WORK,1,R942,29-11-2013,4483 Main St,Suite 981,Charlotte,NC,North Wing,Floor 3,28201-4214,29-11-2013 00:00,VALID,-117.552414,38.641498,000000002ED88F23,9330,9851,3000,14-01-2012 00:00,-1,2,Address verification,2,System update,29-11-2013 00:00,OLD891487,6108375
418,2,AUS,282013627    MAIL,BILL,0,R548,13-06-2023,6446 Maple Dr,#480,Charlotte,NC,East Tower,Floor 2,28201-3156,13-06-2023 00:00,R915,-109.69167,44.490222,0000000010AFDF47,5011,9451,-2,31-07-2013 00:00,-2,1,Address verification,3,System update,13-06-2023 00:00,OLD509767,5947679
419,1,USA,782014694    HOME,HOME,1,R921,30-12-2016,6094 Market St,#562,San Antonio,TX,East Tower,Floor 3,78201-2657,30-12-2016 00:00,R913,-120.54104,28.991502,00000000046BD0D2,9451,1,1000,07-03-2014 00:00,-1,4,Customer update,2,System update,30-12-2016 00:00,OLD634436,7303450
419,2,DEU,331019507    SHIP,BILL,0,R128,14-03-2015,4612 Church Rd,Apt 43,Miami,FL,Building A,Mezzanine,33101-9441,14-03-2015 00:00,R915,-120.893526,34.247876,000000002FA0555F,1,9330,-2,26-01-2013 00:00,3000,3,System migration,2,NCOA update,14-03-2015 00:00,OLD515184,7857465
420,1,GBR,900011810    WORK,WORK,1,R729,21-07-2018,3290 Maple Dr,Unit 29,Los Angeles,CA,West Tower,Mezzanine,90001-2796,21-07-2018 00:00,R915,-76.447455,40.872194,0000000005CB5B9C,9588,9451,-2,17-06-2013 00:00,-2,2,Initial load,3,Manual correction,21-07-2018 00:00,OLD798136,3744274
420,2,CAN,331012896    SHIP,SHIP,1,R563,21-10-2024,4037 Salido Ave,Apt 389,Miami,FL,North Wing,Floor 3,33101-9774,21-10-2024 00:00,R914,-86.773424,40.541407,000000000749F496,1,9588,3000,27-05-2014 00:00,-1,3,System migration,3,NCOA update,21-10-2024 00:00,OLD777841,9843061
421,1,CAN,282017935    BILL,OTHER,0,R294,12-10-2023,9961 Main St,Unit 27,Charlotte,NC,North Wing,Ground Floor,28201-1744,12-10-2023 00:00,R914,-77.98551,31.63218,00000000376529AF,1,9851,-2,29-08-2014 00:00,1000,2,Customer update,1,NCOA update,12-10-2023 00:00,OLD792248,8039474
422,1,USA,787013077    HOME,WORK,1,C1376,13-11-2024,6708 Oak Ave,Unit 19,Austin,TX,North Wing,Mezzanine,78701-3673,13-11-2024 00:00,R913,-86.053376,28.805069,000000001CEB15EB,1,9851,3000,17-05-2013 00:00,1000,1,Initial load,3,Verified,13-11-2024 00:00,OLD308217,3262215
422,2,CAN,770012147    MAIL,OTHER,1,R596,08-10-2021,3571 Salido Ave,Apt 15,Houston,TX,Building A,Mezzanine,77001-9301,08-10-2021 00:00,R915,-94.233524,34.433534,0000000036B2638F,9451,9851,2000,06-10-2012 00:00,3000,1,Data import,3,Manual correction,08-10-2021 00:00,OLD609105,9942386
423,1,MEX,782014164    BILL,WORK,1,R560,13-01-2020,1794 Park Ln,Unit 45,San Antonio,TX,North Wing,Mezzanine,78201-5967,13-01-2020 00:00,R914,-71.150732,33.512846,0000000032FDB451,5011,5011,3000,22-04-2013 00:00,-1,4,Initial load,2,Verified,13-01-2020 00:00,OLD125433,3303703
423,2,USA,900013560    BILL,OTHER,1,C9856,28-08-2021,9341 Pine Ave,Unit 45,Los Angeles,CA,Building B,Floor 3,90001-4378,28-08-2021 00:00,R914,-75.340059,45.487915,00000000377D9513,9422,9422,-1,19-03-2013 00:00,-1,2,Initial load,1,Manual correction,28-08-2021 00:00,OLD428891,7448497
424,1,FRA,951016466    WORK,HOME,0,C7205,07-09-2014,9334 Main St,Suite 875,San Jose,CA,Building B,Floor 3,95101-1836,07-09-2014 00:00,R913,-113.918658,45.742462,000000003A2B110E,2,5011,1000,12-09-2012 00:00,1000,4,Address verification,1,Verified,07-09-2014 00:00,OLD760416,7446241
424,2,FRA,921014235    SHIP,MAIL,0,R736,06-10-2017,8490 Oak Ave,#989,San Diego,CA,South Wing,Floor 1,92101-1411,06-10-2017 00:00,R913,-72.372815,42.997653,0000000030295B21,9588,9422,-1,19-02-2013 00:00,3000,2,Initial load,3,Verified,06-10-2017 00:00,OLD343221,6507981
425,1,MEX,900014612    BILL,SHIP,1,C4558,31-05-2018,4959 Market St,Apt 337,Los Angeles,CA,Building B,Ground Floor,90001-3996,31-05-2018 00:00,R915,-76.914249,29.590205,0000000029ADD3AD,9330,9451,2000,17-11-2013 00:00,-2,1,Customer update,0,System update,31-05-2018 00:00,OLD743284,7946736
425,2,ITA,606014222    WORK,WORK,0,C3569,18-01-2017,6601 Hill St,Apt 306,Chicago,IL,South Wing,Mezzanine,60601-6637,18-01-2017 00:00,VALID,-91.009042,27.052864,0000000035B23C48,9588,9330,-2,06-03-2014 00:00,3000,4,Customer update,2,Verified,18-01-2017 00:00,OLD369790,3190354
426,1,ESP,782014616    BILL,BILL,0,C7689,08-06-2018,6411 Cedar Rd,#864,San Antonio,TX,South Wing,Floor 1,78201-1802,08-06-2018 00:00,VERIFIED,-119.495991,33.826784,0000000028C7FB8B,9851,9588,-2,01-06-2013 00:00,3000,3,Customer update,2,Manual correction,08-06-2018 00:00,OLD817615,2519194
427,1,MEX,190191778    BILL,HOME,0,R239,28-12-2016,9387 Lake Dr,Apt 283,Philadelphia,PA,North Wing,Ground Floor,19019-7477,28-12-2016 00:00,VERIFIED,-71.615514,33.124507,00000000099C0F6E,5011,2,1000,04-03-2013 00:00,1000,4,Data import,3,Updated by customer,28-12-2016 00:00,OLD352019,9712584
428,1,ITA,430046740    HOME,HOME,1,C2582,26-08-2015,1036 Church Rd,Unit 31,Columbus,OH,Building A,Mezzanine,43004-5356,26-08-2015 00:00,R914,-123.894482,48.004647,00000000312C2336,9851,1,1000,05-09-2014 00:00,1000,4,Initial load,3,Updated by customer,26-08-2015 00:00,OLD230646,4692377
429,1,ITA,606015460    WORK,OTHER,1,R791,17-08-2014,2184 Park Ln,Apt 89,Chicago,IL,South Wing,Ground Floor,60601-5758,17-08-2014 00:00,VALID,-87.477111,31.113191,000000001FE74BB0,1,1,2000,19-06-2013 00:00,-1,4,System migration,3,Updated by customer,17-08-2014 00:00,OLD181850,8550710
429,2,AUS,430045680    SHIP,HOME,0,C1057,05-03-2019,1980 Market St,Apt 660,Columbus,OH,North Wing,Mezzanine,43004-3672,05-03-2019 00:00,VALID,-101.589337,35.824756,00000000158E4375,9422,2,-1,27-09-2013 00:00,3000,1,Customer update,2,Manual correction,05-03-2019 00:00,OLD626458,7564489
430,1,MEX,331014447    HOME,OTHER,1,R497,17-11-2018,4946 Main St,Unit 4,Miami,FL,North Wing,Ground Floor,33101-8441,17-11-2018 00:00,VERIFIED,-88.847909,46.798087,000000002ED381AA,9422,9422,-2,02-05-2014 00:00,2000,4,Data import,1,Manual correction,17-11-2018 00:00,OLD118941,1255776
430,2,USA,320996125    WORK,SHIP,1,C1683,03-09-2015,6813 Main St,#186,Jacksonville,FL,West Tower,Ground Floor,32099-4283,03-09-2015 00:00,VALID,-75.425447,43.368069,000000000ABB34D7,9851,1,1000,18-07-2012 00:00,-1,1,System migration,2,Verified,03-09-2015 00:00,OLD885182,2238241
431,1,GBR,752016246    BILL,HOME,0,R116,02-12-2014,9753 Leisure Ln,Unit 39,Dallas,TX,West Tower,Floor 3,75201-8542,02-12-2014 00:00,R915,-70.974624,30.728543,0000000034F73EFB,9851,9422,-2,22-07-2013 00:00,3000,4,System migration,1,NCOA update,02-12-2014 00:00,OLD360157,8509576
432,1,ESP,321596769    MAIL,HOME,0,R348,12-07-2016,4697 Cedar Rd,Apt 448,Lady Lake,FL,East Tower,Ground Floor,32159-3720,12-07-2016 00:00,R913,-95.609398,38.213568,000000000FAF5613,9330,9330,-1,05-04-2012 00:00,-1,3,Initial load,3,Manual correction,12-07-2016 00:00,OLD221674,5841461
433,1,MEX,130685786    HOME,BILL,1,C7438,19-08-2021,1904 Market St,Unit 20,Freeville,NY,East Tower,Floor 2,13068-2260,19-08-2021 00:00,R915,-110.418783,38.343789,00000000357DC649,9588,1,3000,16-05-2014 00:00,3000,1,Initial load,0,Verified,19-08-2021 00:00,OLD224697,9330406
434,1,ESP,331016909    MAIL,MAIL,0,C5945,02-01-2018,2532 Pine Ave,Suite 428,Miami,FL,Building A,Mezzanine,33101-2307,02-01-2018 00:00,VALID,-118.689189,37.883845,000000001805B010,1,9851,2000,03-06-2013 00:00,2000,2,Initial load,1,System update,02-01-2018 00:00,OLD449336,6383642
434,2,CAN,320995583    MAIL,OTHER,1,R884,03-03-2017,1156 Broadway,#373,Jacksonville,FL,Building A,Floor 3,32099-2071,03-03-2017 00:00,VERIFIED,-109.653983,47.623893,0000000024307234,9330,9588,2000,04-11-2012 00:00,3000,3,Customer update,0,Verified,03-03-2017 00:00,OLD648111,4814964
435,1,MEX,331011718    MAIL,WORK,1,C8435,17-03-2021,438 Elm St,Unit 30,Miami,FL,West Tower,Floor 1,33101-3189,17-03-2021 00:00,R915,-93.267383,47.504625,00000000260EEF28,9422,9330,-2,13-05-2013 00:00,2000,1,Address verification,1,Updated by customer,17-03-2021 00:00,OLD548766,1531915
435,2,CAN,761019030    BILL,OTHER,1,R624,21-07-2016,4586 Pine Ave,Unit 17,Fort Worth,TX,Building A,Ground Floor,76101-2327,21-07-2016 00:00,VERIFIED,-116.234898,49.437299,00000000329DB269,9451,9451,2000,08-08-2013 00:00,1000,1,Initial load,2,Updated by customer,21-07-2016 00:00,OLD846041,7145921
436,1,ITA,430044477    WORK,SHIP,0,C2572,17-07-2022,2268 Market St,#361,Columbus,OH,West Tower,Floor 1,43004-4612,17-07-2022 00:00,R914,-97.958549,38.999671,000000000B6CB931,5011,9422,3000,22-04-2012 00:00,2000,1,System migration,0,System update,17-07-2022 00:00,OLD318204,5645355
436,2,MEX,900015374    MAIL,OTHER,1,C6289,01-10-2020,2234 Broadway,Unit 10,Los Angeles,CA,North Wing,Mezzanine,90001-5644,01-10-2020 00:00,R913,-115.634503,34.567005,00000000141CF34D,9588,9422,-2,19-06-2012 00:00,-2,4,Customer update,1,Updated by customer,01-10-2020 00:00,OLD939392,4150275
437,1,CAN,430049723    WORK,BILL,1,C3836,08-01-2024,2586 Maple Dr,Suite 783,Columbus,OH,Building B,Ground Floor,43004-4945,08-01-2024 00:00,VERIFIED,-100.458757,47.586387,000000000E46911B,2,1,2000,14-09-2012 00:00,2000,4,Initial load,3,Manual correction,08-01-2024 00:00,OLD187435,7575584
437,2,CAN,900015575    BILL,MAIL,1,C1521,12-09-2016,9577 Market St,Apt 8,Los Angeles,CA,West Tower,Floor 1,90001-5535,12-09-2016 00:00,R915,-65.012314,34.479274,0000000035F0CC0A,9451,5011,1000,11-08-2012 00:00,-1,4,Data import,2,NCOA update,12-09-2016 00:00,OLD227278,3555470
438,1,DEU,430041634    BILL,BILL,1,R910,01-11-2017,1863 Elm St,Apt 826,Columbus,OH,Building A,Floor 1,43004-1850,01-11-2017 00:00,R913,-122.640807,25.712981,000000000599231F,1,2,3000,23-11-2012 00:00,2000,3,Data import,1,NCOA update,01-11-2017 00:00,OLD886677,9446314
439,1,CAN,921019508    BILL,SHIP,0,C9335,30-11-2017,6884 Pine Ave,Suite 522,San Diego,CA,North Wing,Floor 1,92101-9287,30-11-2017 00:00,R914,-98.882141,36.30942,000000000DAE2339,9422,9588,-1,01-09-2013 00:00,3000,2,System migration,2,NCOA update,30-11-2017 00:00,OLD593691,7558276
440,1,JPN,921011335    SHIP,MAIL,0,C2589,01-06-2024,5982 Broadway,#976,San Diego,CA,East Tower,Ground Floor,92101-9763,01-06-2024 00:00,VERIFIED,-113.711852,42.042955,000000000B107307,2,9422,2000,06-10-2012 00:00,-2,4,Initial load,0,System update,01-06-2024 00:00,OLD592306,9196937
440,2,ITA,787017161    SHIP,BILL,1,R491,04-05-2022,590 Main St,Unit 46,Austin,TX,East Tower,Mezzanine,78701-3448,04-05-2022 00:00,VERIFIED,-121.775204,47.246871,00000000276B90AA,9851,9422,2000,19-02-2013 00:00,1000,2,Customer update,0,NCOA update,04-05-2022 00:00,OLD717729,1972406
441,1,FRA,190198151    BILL,SHIP,1,R388,24-05-2013,6381 Church Rd,Unit 16,Philadelphia,PA,West Tower,Mezzanine,19019-8245,24-05-2013 00:00,R915,-84.091008,46.128305,000000000A6BD043,9451,5011,2000,14-01-2013 00:00,3000,2,Customer update,1,Verified,24-05-2013 00:00,OLD612806,9892498
442,1,FRA,752017654    HOME,SHIP,0,R145,26-03-2024,6825 Washington Ave,#936,Dallas,TX,Building A,Floor 2,75201-5964,26-03-2024 00:00,R915,-74.861854,36.613246,0000000017C235DA,2,9330,-1,23-05-2012 00:00,-2,3,System migration,0,System update,26-03-2024 00:00,OLD369903,8614336
442,2,FRA,782017259    WORK,OTHER,1,C4866,16-04-2023,9378 Church Rd,Suite 453,San Antonio,TX,Building B,Ground Floor,78201-7526,16-04-2023 00:00,VERIFIED,-89.912878,36.642819,00000000097517CD,1,9330,3000,30-04-2012 00:00,1000,2,System migration,0,Manual correction,16-04-2023 00:00,OLD277973,1179737
443,1,JPN,100016296    MAIL,HOME,1,R665,06-03-2024,4239 Salido Ave,#753,New York,NY,West Tower,Floor 3,10001-8772,06-03-2024 00:00,R914,-97.603727,28.599424,0000000016961A6D,5011,9422,-1,16-08-2012 00:00,1000,2,Customer update,2,NCOA update,06-03-2024 00:00,OLD855053,4430794
443,2,USA,130687384    BILL,MAIL,0,R984,27-10-2024,9516 Lake Dr,Unit 36,Freeville,NY,West Tower,Ground Floor,13068-4041,27-10-2024 00:00,R913,-87.600418,33.879688,00000000107818CA,9330,1,-1,24-09-2012 00:00,2000,1,Initial load,1,NCOA update,27-10-2024 00:00,OLD204650,2856521
444,1,ESP,331019340    HOME,MAIL,0,C4680,13-02-2021,198 Park Ln,#925,Miami,FL,Building B,Mezzanine,33101-7856,13-02-2021 00:00,VERIFIED,-100.383015,43.616205,000000000A58791E,9851,1,2000,18-10-2012 00:00,-2,1,System migration,0,System update,13-02-2021 00:00,OLD397063,6223986
444,2,FRA,321599589    MAIL,WORK,0,R681,28-11-2023,1898 Elm St,#211,Lady Lake,FL,South Wing,Mezzanine,32159-8155,28-11-2023 00:00,VERIFIED,-121.746802,47.490008,0000000008FAA0B2,9422,9588,-1,17-10-2013 00:00,1000,3,Initial load,2,Verified,28-11-2023 00:00,OLD899383,1527510
