customer_id,language_code,alpha_key,phonetic_key,customer_no,title,first_name,last_name,gender,marital_status,next_address_id,distribution_status,landmark_date_a,landmark_date_b,segmentation_value_a,segmentation_value_b,segmentation_value_c,segmentation_value_d,segmentation_code_a,segmentation_code_b,segmentation_code_c,segmentation_code_d,segmentation_flag_a,segmentation_flag_b,segmentation_flag_c,segmentation_flag_d,segmentation_flag_e,segmentation_flag_f,status,salutation,head_of_household_flag,timestamp,original_division_id,company_name,job_title,birth_date,birth_day,is_complete,complete_date,complete_modify_date,system_modify_date
1163,FRE,MART    ROBE,MARTRO,15674803421,Dr,Robert,Martinez,F,D,1,0,20-06-2017,07-01-2018,STANDARD,VERY_HIGH,ENGAGED,RETAIL,B,1,W,Q,0,1,1,0,0,1,A,Mr Robert Martinez,0,0000000024602D79,3,Consulting LLC,Analyst,16-05-1980,16,1,20-06-2017 00:00,26-07-2017 00:00,01-12-2017 00:00
1164,SPA,HERN    LIND,HERNLI,46280717011,Ms,Linda,Hernandez,F,S,1,1,30-01-2024,11-07-2024,PREMIUM,LOW,ACTIVE,BOTH,C,4,W,R,0,0,0,0,1,1,A,Mrs Linda Hernandez,0,000000003B2F31FA,1,ABC Corp,CEO,24-12-1992,24,1,30-01-2024 00:00,20-04-2024 00:00,10-03-2024 00:00
1165,CHI,JOHN    CHAR,JOHNCH,77130675343,Mr,Charles,Johnson,M,U,1,1,03-03-2013,19-08-2013,VIP,LOW,DORMANT,BOTH,A,1,X,P,1,0,0,1,1,1,A,Ms Charles Johnson,1,0000000018A48F62,3,Consulting LLC,CEO,18-11-1992,18,1,03-03-2013 00:00,05-06-2013 00:00,11-07-2014 00:00
1166,ITA,ANDE    JESS,ANDEJE,89678501098,Prof,Jessica,Anderson,M,S,2,1,04-06-2012,06-02-2013,STANDARD,LOW,ENGAGED,HYBRID,A,1,Y,P,1,1,0,0,0,0,A,Dr Jessica Anderson,1,000000000B520C0C,3,Services Inc,Engineer,14-06-1955,14,0,04-06-2012 00:00,15-08-2012 00:00,15-05-2013 00:00
1167,SPA,LOPE    JAME,LOPEJA,70222031276,Mr,James,Lopez,M,W,2,0,22-05-2017,10-05-2018,VIP,LOW,ENGAGED,HYBRID,D,2,X,P,0,0,0,0,1,1,I,Mr James Lopez,0,00000000172EA321,2,Global Enterprises,Director,10-01-1983,10,1,22-05-2017 00:00,27-07-2017 00:00,29-09-2017 00:00
1168,FRE,RODR    CHAR,RODRCH,19914119450,Prof,Charles,Rodriguez,F,S,1,0,12-03-2020,26-05-2020,STANDARD,VERY_HIGH,INACTIVE,BOTH,C,4,Y,S,1,0,1,1,1,0,A,Ms Charles Rodriguez,1,0000000015BE9433,3,Tech Solutions,Analyst,10-07-1982,10,0,12-03-2020 00:00,26-05-2020 00:00,30-05-2020 00:00
1169,GER,MOOR    CHAR,MOORCH,63594399654,Dr,Charles,Moore,F,W,2,1,09-09-2022,22-01-2023,VIP,HIGH,DORMANT,ONLINE,C,2,Z,P,0,1,0,1,0,1,A,Dr Charles Moore,1,0000000033A17C82,2,Global Enterprises,Analyst,21-01-1980,21,1,09-09-2022 00:00,15-12-2022 00:00,08-10-2022 00:00
1170,CHI,WILL    KARE,WILLKA,47961513995,Mrs,Karen,Williams,M,D,3,0,02-09-2015,28-11-2015,VIP,VERY_HIGH,ENGAGED,RETAIL,E,3,W,S,1,0,0,1,1,0,P,Dr Karen Williams,1,0000000002F859EE,3,Tech Solutions,Consultant,12-04-1983,12,1,02-09-2015 00:00,03-11-2015 00:00,08-01-2017 00:00
1171,JPN,BROW    ELIZ,BROWEL,27417832357,Ms,Elizabeth,Brown,M,M,3,0,05-02-2022,07-09-2022,BASIC,LOW,DORMANT,BOTH,A,5,Z,S,1,0,1,1,0,1,A,Ms Elizabeth Brown,1,0000000016D80CB7,2,Services Inc,Engineer,26-06-1947,26,1,05-02-2022 00:00,27-03-2022 00:00,02-06-2023 00:00
1172,FRE,MILL    LIND,MILLLI,11434367180,Prof,Linda,Miller,M,D,1,0,02-02-2018,20-10-2018,STANDARD,VERY_HIGH,ENGAGED,ONLINE,E,2,W,S,1,1,0,1,0,1,I,Mr Linda Miller,0,000000001A395123,2,Consulting LLC,Manager,23-06-1997,23,0,02-02-2018 00:00,13-05-2018 00:00,27-09-2018 00:00
1173,ITA,MART    LIND,MARTLI,15842696266,Mr,Linda,Martinez,M,W,3,1,16-06-2025,06-09-2025,VIP,LOW,INACTIVE,HYBRID,D,4,Z,Q,1,1,0,1,1,0,P,Mr Linda Martinez,1,000000000C5AD811,3,Global Enterprises,Engineer,21-03-1979,21,0,16-06-2025 00:00,12-09-2025 00:00,12-02-2026 00:00
1174,SPA,HERN    WILL,HERNWI,67332157620,Prof,William,Hernandez,M,W,3,0,15-09-2020,17-06-2021,GOLD,MEDIUM,INACTIVE,RETAIL,D,1,X,P,0,0,1,0,0,0,I,Ms William Hernandez,0,000000000B61E4D2,2,Retail Group,VP Sales,04-01-1967,4,1,15-09-2020 00:00,04-12-2020 00:00,06-02-2021 00:00
1175,POR,MOOR    JAME,MOORJA,95502605023,Prof,James,Moore,M,M,1,0,11-12-2024,30-10-2025,BASIC,VERY_HIGH,DORMANT,RETAIL,B,1,X,Q,1,0,1,1,1,1,A,Mr James Moore,0,0000000001C278B9,1,Consulting LLC,CEO,13-12-1950,13,0,11-12-2024 00:00,28-01-2025 00:00,15-10-2025 00:00
1176,GER,WILS    JENN,WILSJE,52636922237,Mrs,Jennifer,Wilson,F,U,3,0,17-06-2015,19-03-2016,BASIC,LOW,INACTIVE,BOTH,D,2,W,S,0,1,1,0,0,0,A,Dr Jennifer Wilson,1,000000003294F76F,1,Services Inc,Director,09-10-1986,9,1,17-06-2015 00:00,30-08-2015 00:00,29-09-2015 00:00
1177,POR,GONZ    DAVI,GONZDA,32324672131,Dr,David,Gonzalez,M,W,3,0,27-05-2019,15-11-2019,BASIC,MEDIUM,ENGAGED,ONLINE,D,5,W,S,0,1,0,0,1,1,A,Dr David Gonzalez,1,000000001074816B,2,Consulting LLC,Analyst,27-01-1967,27,0,27-05-2019 00:00,03-06-2019 00:00,24-10-2019 00:00
1178,CHI,ANDE    JOHN,ANDEJO,32821291805,Ms,John,Anderson,F,M,3,1,16-06-2020,21-03-2021,STANDARD,HIGH,ACTIVE,ONLINE,A,3,X,R,0,0,1,0,0,0,P,Ms John Anderson,0,00000000325982A2,3,XYZ Industries,Specialist,20-03-1990,20,0,16-06-2020 00:00,10-07-2020 00:00,18-01-2021 00:00
1179,POR,ANDE    PATR,ANDEPA,11365156051,Mr,Patricia,Anderson,M,U,1,1,23-12-2016,09-05-2017,PREMIUM,HIGH,ACTIVE,RETAIL,C,5,Z,R,1,1,0,0,0,1,A,Mr Patricia Anderson,0,000000002A804EAF,3,Global Enterprises,Consultant,13-10-1963,13,0,23-12-2016 00:00,04-01-2017 00:00,31-03-2018 00:00
1180,FRE,LOPE    BARB,LOPEBA,26938148215,Dr,Barbara,Lopez,F,S,2,0,25-02-2012,24-07-2012,GOLD,VERY_HIGH,ACTIVE,RETAIL,A,1,Z,Q,1,0,0,0,0,1,A,Mr Barbara Lopez,1,0000000004F33A9B,1,Retail Group,Analyst,08-08-1946,8,1,25-02-2012 00:00,31-03-2012 00:00,03-05-2013 00:00
1181,SPA,WILS    SARA,WILSSA,41228043512,Ms,Sarah,Wilson,F,U,3,0,08-01-2019,28-06-2019,VIP,HIGH,ACTIVE,RETAIL,A,3,Z,P,0,1,0,0,0,1,P,Dr Sarah Wilson,0,00000000352760AE,1,Global Enterprises,Analyst,21-03-1948,21,0,08-01-2019 00:00,08-04-2019 00:00,24-03-2020 00:00
1182,POR,THOM    THOM,THOMTH,56776279661,Dr,Thomas,Thomas,F,S,2,1,11-02-2013,08-09-2013,PREMIUM,LOW,INACTIVE,ONLINE,C,4,Z,P,1,1,1,0,1,1,A,Mr Thomas Thomas,0,000000001FE9C3DF,2,ABC Corp,Director,14-07-1983,14,1,11-02-2013 00:00,24-04-2013 00:00,23-11-2013 00:00
1183,JPN,GONZ    JAME,GONZJA,56655410495,Ms,James,Gonzalez,M,W,1,0,11-09-2013,04-05-2014,VIP,VERY_HIGH,DORMANT,RETAIL,C,3,Z,P,1,1,0,1,0,1,I,Mr James Gonzalez,0,000000002CCC6F52,2,Consulting LLC,Manager,01-09-1968,1,0,11-09-2013 00:00,24-10-2013 00:00,04-11-2014 00:00
1184,FRE,DAVI    JAME,DAVIJA,80483450038,Ms,James,Davis,F,U,2,0,23-04-2021,20-10-2021,STANDARD,LOW,ACTIVE,HYBRID,E,5,X,R,0,0,1,1,0,1,A,Mr James Davis,1,00000000223B6356,1,Tech Solutions,CEO,22-09-1987,22,1,23-04-2021 00:00,09-06-2021 00:00,12-02-2022 00:00
1185,CHI,JONE    ELIZ,JONEEL,53153132112,Ms,Elizabeth,Jones,M,M,2,0,26-06-2022,07-01-2023,PREMIUM,HIGH,ENGAGED,HYBRID,A,1,W,R,0,0,0,1,1,1,A,Ms Elizabeth Jones,1,000000001734AAF9,2,Global Enterprises,Director,21-12-1983,21,1,26-06-2022 00:00,27-08-2022 00:00,27-02-2023 00:00
1186,FRE,WILS    MICH,WILSMI,83774123082,Mrs,Michael,Wilson,F,D,3,0,26-01-2014,07-07-2014,STANDARD,HIGH,INACTIVE,RETAIL,C,2,W,Q,1,1,0,0,1,1,A,Mr Michael Wilson,0,000000000AEABFFB,3,Consulting LLC,Manager,23-03-1976,23,1,26-01-2014 00:00,12-04-2014 00:00,21-11-2014 00:00
1187,ENG,MART    THOM,MARTTH,31863978306,Mrs,Thomas,Martinez,F,D,2,0,18-12-2023,17-02-2024,GOLD,MEDIUM,ENGAGED,RETAIL,A,5,X,Q,1,1,0,0,1,0,A,Dr Thomas Martinez,0,000000001D4A9CC9,1,XYZ Industries,Engineer,19-07-1985,19,1,18-12-2023 00:00,07-03-2024 00:00,15-06-2024 00:00
1188,SPA,BROW    KARE,BROWKA,28955194748,Prof,Karen,Brown,M,W,2,1,30-06-2020,05-11-2020,VIP,HIGH,INACTIVE,BOTH,B,4,W,Q,0,0,0,0,1,1,A,Mr Karen Brown,0,0000000018C80DD3,3,Tech Solutions,Manager,15-07-1952,15,1,30-06-2020 00:00,10-09-2020 00:00,13-08-2021 00:00
1189,SPA,MILL    BARB,MILLBA,17536246848,Mr,Barbara,Miller,F,M,2,1,13-06-2018,25-12-2018,GOLD,LOW,DORMANT,ONLINE,E,2,X,P,1,1,0,0,1,1,A,Dr Barbara Miller,0,000000001890649E,2,Retail Group,CEO,07-09-1951,7,1,13-06-2018 00:00,31-07-2018 00:00,28-04-2019 00:00
1190,GER,MART    JOHN,MARTJO,44607493959,Dr,John,Martinez,M,M,1,1,23-01-2019,23-01-2020,GOLD,HIGH,INACTIVE,HYBRID,D,3,Z,P,0,0,0,1,0,0,P,Ms John Martinez,1,0000000015048F1D,2,Global Enterprises,CEO,02-10-1974,2,0,23-01-2019 00:00,03-04-2019 00:00,16-06-2019 00:00
1191,FRE,THOM    WILL,THOMWI,55103055932,Mr,William,Thomas,M,W,1,1,14-06-2023,22-12-2023,STANDARD,MEDIUM,ACTIVE,BOTH,B,5,Z,P,1,1,0,0,0,1,A,Ms William Thomas,1,000000000528E3BC,1,Consulting LLC,Specialist,06-07-1946,6,1,14-06-2023 00:00,09-09-2023 00:00,07-07-2024 00:00
1192,ITA,SMIT    PATR,SMITPA,79096545911,Mr,Patricia,Smith,M,D,3,0,13-09-2014,10-03-2015,PREMIUM,MEDIUM,ACTIVE,RETAIL,D,3,X,R,1,0,1,1,0,0,A,Dr Patricia Smith,1,000000002CCF60F6,3,XYZ Industries,Analyst,28-04-1952,28,1,13-09-2014 00:00,10-11-2014 00:00,06-01-2015 00:00
1193,FRE,ANDE    SUSA,ANDESU,39423837650,Prof,Susan,Anderson,M,M,2,0,16-04-2020,19-11-2020,VIP,MEDIUM,ENGAGED,RETAIL,D,1,Y,R,0,0,1,0,1,0,A,Ms Susan Anderson,0,000000002451CAE6,1,Global Enterprises,Analyst,05-10-1947,5,1,16-04-2020 00:00,11-05-2020 00:00,22-11-2020 00:00
1194,SPA,MILL    CHAR,MILLCH,51479880622,Ms,Charles,Miller,F,U,2,1,16-05-2016,16-01-2017,GOLD,HIGH,DORMANT,RETAIL,E,5,Z,P,1,1,0,0,1,1,I,Mrs Charles Miller,0,000000002B1F59D9,1,XYZ Industries,CEO,23-11-1967,23,0,16-05-2016 00:00,21-06-2016 00:00,03-08-2016 00:00
1195,SPA,DAVI    RICH,DAVIRI,90150165732,Dr,Richard,Davis,M,M,1,1,14-05-2017,26-06-2017,GOLD,MEDIUM,ENGAGED,RETAIL,C,1,X,R,0,1,1,1,1,1,A,Dr Richard Davis,0,0000000018E06EF6,1,Services Inc,VP Sales,17-09-1989,17,1,14-05-2017 00:00,24-06-2017 00:00,13-01-2018 00:00
1196,ENG,MART    SUSA,MARTSU,37302777672,Dr,Susan,Martin,F,S,3,0,17-04-2023,25-02-2024,GOLD,MEDIUM,INACTIVE,ONLINE,A,5,W,P,0,0,1,1,1,0,I,Ms Susan Martin,0,0000000021834946,3,Global Enterprises,VP Sales,14-04-1972,14,0,17-04-2023 00:00,18-04-2023 00:00,30-01-2024 00:00
1197,SPA,WILS    SUSA,WILSSU,69611394896,Prof,Susan,Wilson,M,U,2,0,25-11-2015,01-01-2016,VIP,VERY_HIGH,ACTIVE,ONLINE,D,5,X,R,0,1,0,1,1,1,P,Mr Susan Wilson,1,0000000022F08AEE,1,Services Inc,Specialist,17-08-1970,17,0,25-11-2015 00:00,16-12-2015 00:00,13-10-2016 00:00
1198,SPA,BROW    CHAR,BROWCH,83191773123,Mr,Charles,Brown,F,U,1,1,12-11-2016,24-09-2017,PREMIUM,LOW,DORMANT,BOTH,E,4,X,R,0,0,1,1,1,1,I,Mrs Charles Brown,1,0000000003D51178,1,ABC Corp,CEO,01-08-1983,1,0,12-11-2016 00:00,06-02-2017 00:00,28-07-2017 00:00
1199,ENG,WILS    JOHN,WILSJO,94353023858,Prof,John,Wilson,F,W,3,1,04-09-2018,25-01-2019,PREMIUM,VERY_HIGH,ACTIVE,ONLINE,D,5,Y,R,0,1,0,0,1,1,A,Ms John Wilson,0,00000000155A4169,2,Global Enterprises,Director,14-12-1992,14,0,04-09-2018 00:00,24-11-2018 00:00,14-09-2019 00:00
1200,POR,MILL    BARB,MILLBA,44950405433,Dr,Barbara,Miller,M,U,3,1,20-09-2022,26-02-2023,STANDARD,MEDIUM,ACTIVE,HYBRID,E,2,W,Q,0,1,1,1,1,0,A,Ms Barbara Miller,0,000000003AFB4A5B,2,Retail Group,Consultant,04-03-1963,4,1,20-09-2022 00:00,23-10-2022 00:00,23-12-2023 00:00
1201,CHI,BROW    JOHN,BROWJO,23481535048,Prof,John,Brown,M,U,3,1,10-02-2021,28-11-2021,BASIC,VERY_HIGH,DORMANT,ONLINE,C,3,Z,Q,1,1,1,1,1,0,P,Mrs John Brown,0,000000001DA57603,1,XYZ Industries,Analyst,10-08-1973,10,1,10-02-2021 00:00,30-04-2021 00:00,28-06-2021 00:00
1202,SPA,WILS    MICH,WILSMI,79697288763,Mrs,Michael,Wilson,M,W,3,0,29-10-2017,09-09-2018,VIP,MEDIUM,INACTIVE,ONLINE,B,5,W,Q,0,1,1,1,1,0,P,Dr Michael Wilson,1,00000000058F62E1,1,XYZ Industries,Engineer,25-06-1951,25,1,29-10-2017 00:00,16-12-2017 00:00,10-07-2018 00:00
1203,SPA,MOOR    THOM,MOORTH,51687095838,Prof,Thomas,Moore,M,S,2,0,02-01-2023,05-10-2023,STANDARD,LOW,ACTIVE,HYBRID,A,1,X,Q,1,1,1,1,0,1,A,Ms Thomas Moore,0,000000002442A032,1,ABC Corp,Manager,07-05-1980,7,0,02-01-2023 00:00,27-02-2023 00:00,21-07-2023 00:00
1204,ENG,JACK    PATR,JACKPA,23119745394,Dr,Patricia,Jackson,M,U,2,1,29-07-2017,02-11-2017,VIP,LOW,INACTIVE,RETAIL,C,2,Y,R,1,0,0,1,0,0,A,Dr Patricia Jackson,1,0000000017E7B129,2,Retail Group,Director,10-06-1964,10,0,29-07-2017 00:00,02-11-2017 00:00,15-03-2018 00:00
1205,JPN,MOOR    MICH,MOORMI,36170122800,Ms,Michael,Moore,F,M,3,0,24-08-2014,25-03-2015,PREMIUM,HIGH,ENGAGED,BOTH,B,2,W,S,1,0,1,1,1,1,A,Dr Michael Moore,1,0000000003E554AE,2,XYZ Industries,Consultant,28-02-1993,28,1,24-08-2014 00:00,26-10-2014 00:00,03-08-2015 00:00
1206,POR,WILL    THOM,WILLTH,90320695224,Ms,Thomas,Williams,M,S,3,1,27-05-2023,18-12-2023,BASIC,VERY_HIGH,DORMANT,ONLINE,A,3,X,R,1,0,0,0,0,0,I,Ms Thomas Williams,0,00000000014F63A9,3,XYZ Industries,VP Sales,06-01-1971,6,1,27-05-2023 00:00,25-07-2023 00:00,21-05-2024 00:00
1207,ITA,MART    THOM,MARTTH,80680340601,Dr,Thomas,Martinez,M,W,3,1,06-04-2015,02-06-2015,BASIC,VERY_HIGH,ENGAGED,ONLINE,C,4,Z,S,0,0,1,0,0,1,I,Mr Thomas Martinez,0,00000000020F6D3D,3,Retail Group,Specialist,25-04-1959,25,1,06-04-2015 00:00,14-05-2015 00:00,03-07-2015 00:00
1208,CHI,TAYL    KARE,TAYLKA,47091572774,Mrs,Karen,Taylor,M,M,1,0,24-06-2013,25-02-2014,BASIC,LOW,ENGAGED,RETAIL,B,3,X,P,1,1,1,0,1,1,A,Ms Karen Taylor,1,00000000391A6CD7,2,Tech Solutions,Director,08-10-1982,8,0,24-06-2013 00:00,01-10-2013 00:00,16-10-2013 00:00
1209,ENG,MILL    CHAR,MILLCH,65920934979,Mrs,Charles,Miller,M,M,3,0,25-06-2022,23-05-2023,BASIC,LOW,INACTIVE,BOTH,D,5,Z,R,0,1,0,0,0,0,A,Mr Charles Miller,0,000000000BADE2C7,2,Tech Solutions,VP Sales,23-01-1962,23,0,25-06-2022 00:00,18-09-2022 00:00,13-03-2023 00:00
1210,GER,HERN    DAVI,HERNDA,73424704677,Dr,David,Hernandez,M,M,2,0,01-05-2023,06-12-2023,PREMIUM,VERY_HIGH,ACTIVE,BOTH,A,4,Y,S,0,0,1,1,0,1,A,Mrs David Hernandez,1,00000000156BE466,2,XYZ Industries,Manager,18-08-1961,18,1,01-05-2023 00:00,18-07-2023 00:00,24-01-2024 00:00
1211,JPN,RODR    MICH,RODRMI,76645493121,Dr,Michael,Rodriguez,F,D,1,0,02-06-2017,15-05-2018,GOLD,VERY_HIGH,INACTIVE,HYBRID,E,1,Z,R,1,1,0,0,1,1,P,Mrs Michael Rodriguez,0,000000001995D6DC,1,Services Inc,Manager,17-08-1947,17,0,02-06-2017 00:00,26-07-2017 00:00,18-07-2018 00:00
1212,FRE,BROW    PATR,BROWPA,71349571338,Prof,Patricia,Brown,M,W,1,1,13-01-2019,07-01-2020,BASIC,MEDIUM,INACTIVE,ONLINE,A,4,Y,P,0,1,1,1,1,0,P,Dr Patricia Brown,0,0000000036FFECAB,2,Global Enterprises,Engineer,19-12-1983,19,0,13-01-2019 00:00,01-02-2019 00:00,11-03-2019 00:00
1213,ITA,SMIT    JOHN,SMITJO,94451563066,Prof,John,Smith,M,D,3,1,06-07-2021,02-09-2021,PREMIUM,LOW,ACTIVE,ONLINE,C,2,X,S,0,0,0,1,0,1,I,Mrs John Smith,0,000000002EBB57F3,3,Global Enterprises,VP Sales,17-08-1955,17,1,06-07-2021 00:00,12-08-2021 00:00,16-06-2022 00:00
1214,JPN,GARC    JENN,GARCJE,37132422207,Mr,Jennifer,Garcia,M,M,3,1,14-09-2025,05-01-2026,BASIC,MEDIUM,ENGAGED,ONLINE,A,4,Z,S,0,0,1,1,1,1,A,Dr Jennifer Garcia,1,0000000014325CE3,3,Retail Group,Analyst,22-09-1970,22,0,14-09-2025 00:00,05-12-2025 00:00,26-01-2026 00:00
1215,JPN,MOOR    RICH,MOORRI,21445371861,Ms,Richard,Moore,M,W,1,1,01-03-2015,26-12-2015,BASIC,HIGH,ENGAGED,RETAIL,C,1,Y,R,0,0,0,0,0,1,I,Mrs Richard Moore,0,000000001E84E830,2,Retail Group,Director,23-10-1945,23,1,01-03-2015 00:00,06-04-2015 00:00,28-04-2016 00:00
1216,JPN,WILS    PATR,WILSPA,64487230292,Mr,Patricia,Wilson,F,M,3,1,09-01-2021,07-03-2021,BASIC,MEDIUM,DORMANT,RETAIL,A,1,Y,S,1,1,1,1,1,1,A,Dr Patricia Wilson,1,0000000017375A3B,3,Global Enterprises,CEO,14-10-1949,14,0,09-01-2021 00:00,26-03-2021 00:00,04-12-2021 00:00
1217,CHI,THOM    ELIZ,THOMEL,55181561566,Prof,Elizabeth,Thomas,M,M,3,0,23-01-2012,24-06-2012,STANDARD,HIGH,DORMANT,HYBRID,B,1,Z,S,0,1,0,1,1,0,I,Mrs Elizabeth Thomas,0,00000000149B482F,1,Consulting LLC,Consultant,11-01-1950,11,0,23-01-2012 00:00,02-04-2012 00:00,23-11-2012 00:00
1218,GER,THOM    JOHN,THOMJO,64328519839,Mr,John,Thomas,M,D,1,1,24-12-2024,21-03-2025,PREMIUM,VERY_HIGH,ENGAGED,RETAIL,D,5,X,Q,1,1,0,1,0,1,A,Mr John Thomas,1,000000002A0AF801,3,Services Inc,Specialist,05-07-1985,5,1,24-12-2024 00:00,12-03-2025 00:00,01-08-2025 00:00
1219,CHI,BROW    RICH,BROWRI,17185908327,Prof,Richard,Brown,M,W,2,1,24-09-2024,28-11-2024,STANDARD,MEDIUM,INACTIVE,RETAIL,E,4,Z,S,1,0,1,0,1,1,P,Dr Richard Brown,1,00000000226CD006,3,Global Enterprises,VP Sales,02-08-1971,2,1,24-09-2024 00:00,27-10-2024 00:00,08-01-2026 00:00
1220,SPA,GARC    SUSA,GARCSU,56812488188,Ms,Susan,Garcia,M,W,2,1,15-11-2021,23-12-2021,PREMIUM,MEDIUM,INACTIVE,HYBRID,D,2,X,P,1,1,1,0,1,0,P,Mrs Susan Garcia,0,0000000012CD3AC8,2,Tech Solutions,Director,19-01-1945,19,0,15-11-2021 00:00,12-01-2022 00:00,25-12-2021 00:00
1221,GER,HERN    LIND,HERNLI,25722426102,Ms,Linda,Hernandez,M,U,2,0,05-10-2015,01-07-2016,GOLD,HIGH,INACTIVE,RETAIL,E,1,Z,P,0,0,1,0,0,1,I,Mr Linda Hernandez,1,000000001BA94F5F,3,Tech Solutions,Consultant,22-05-1981,22,1,05-10-2015 00:00,13-10-2015 00:00,02-11-2016 00:00
1222,ITA,MOOR    PATR,MOORPA,31078776342,Dr,Patricia,Moore,M,U,3,0,29-12-2016,14-12-2017,PREMIUM,MEDIUM,ENGAGED,RETAIL,A,5,W,P,1,0,1,1,0,1,I,Dr Patricia Moore,0,000000000694B586,2,Consulting LLC,Specialist,20-02-1966,20,0,29-12-2016 00:00,17-03-2017 00:00,20-05-2017 00:00
1223,ENG,SMIT    WILL,SMITWI,61447943697,Prof,William,Smith,F,S,2,0,29-06-2024,06-12-2024,GOLD,VERY_HIGH,ENGAGED,BOTH,D,2,Z,P,0,0,0,0,0,1,A,Dr William Smith,0,000000001CA0F1E1,2,Retail Group,Analyst,02-08-2000,2,0,29-06-2024 00:00,06-10-2024 00:00,14-09-2024 00:00
1224,SPA,MART    CHAR,MARTCH,46979760579,Prof,Charles,Martin,M,D,3,0,02-12-2017,03-04-2018,BASIC,HIGH,ACTIVE,RETAIL,A,2,W,Q,0,1,0,0,1,1,I,Mr Charles Martin,1,0000000024F1C000,2,Consulting LLC,VP Sales,14-08-1985,14,1,02-12-2017 00:00,05-02-2018 00:00,28-02-2018 00:00
1225,ITA,MART    JOSE,MARTJO,84114247616,Mrs,Joseph,Martin,M,M,1,0,14-06-2016,12-09-2016,PREMIUM,LOW,DORMANT,HYBRID,D,5,Z,P,1,0,0,1,1,0,A,Mrs Joseph Martin,1,000000001724B6EA,1,Retail Group,CEO,09-06-1992,9,1,14-06-2016 00:00,16-07-2016 00:00,13-08-2016 00:00
1226,FRE,HERN    BARB,HERNBA,41262036320,Ms,Barbara,Hernandez,M,S,1,0,10-12-2016,27-10-2017,BASIC,VERY_HIGH,ENGAGED,BOTH,D,2,X,S,0,0,1,0,0,1,A,Ms Barbara Hernandez,1,000000002E1B8C1F,3,ABC Corp,Consultant,05-06-1997,5,0,10-12-2016 00:00,27-02-2017 00:00,11-03-2018 00:00
1227,CHI,JOHN    CHAR,JOHNCH,58048580546,Ms,Charles,Johnson,F,U,2,0,28-07-2015,17-06-2016,STANDARD,VERY_HIGH,ACTIVE,HYBRID,B,3,W,Q,1,0,0,1,1,0,A,Dr Charles Johnson,0,00000000305DEBCA,1,Services Inc,Director,18-11-1999,18,1,28-07-2015 00:00,25-09-2015 00:00,04-02-2016 00:00
1228,JPN,WILL    JOHN,WILLJO,13209478797,Mrs,John,Williams,M,D,1,1,16-01-2015,30-09-2015,VIP,LOW,ENGAGED,HYBRID,B,4,X,Q,1,1,0,0,1,0,P,Mrs John Williams,0,000000003313FA2A,1,Services Inc,VP Sales,28-04-1968,28,0,16-01-2015 00:00,11-04-2015 00:00,04-04-2016 00:00
1229,GER,GONZ    KARE,GONZKA,99161230712,Dr,Karen,Gonzalez,M,W,2,1,27-02-2020,14-09-2020,PREMIUM,MEDIUM,DORMANT,HYBRID,B,2,Y,P,0,1,1,1,1,0,P,Dr Karen Gonzalez,0,000000000D6BB5C6,3,ABC Corp,Specialist,24-12-1973,24,0,27-02-2020 00:00,09-05-2020 00:00,08-02-2021 00:00
1230,ITA,JOHN    JENN,JOHNJE,20049661667,Mr,Jennifer,Johnson,F,W,3,0,16-07-2016,07-05-2017,STANDARD,MEDIUM,ACTIVE,HYBRID,B,5,W,P,1,0,1,1,1,0,A,Mrs Jennifer Johnson,1,0000000029A8CFCD,1,Services Inc,Manager,26-10-1981,26,1,16-07-2016 00:00,03-09-2016 00:00,18-05-2017 00:00
1231,CHI,WILS    MARY,WILSMA,51289672395,Mr,Mary,Wilson,M,S,1,1,13-01-2025,09-05-2025,GOLD,HIGH,ENGAGED,RETAIL,E,1,X,P,1,0,1,0,0,1,A,Mrs Mary Wilson,1,0000000020B9C62A,1,Retail Group,Engineer,02-11-1965,2,1,13-01-2025 00:00,16-02-2025 00:00,17-02-2026 00:00
1232,FRE,MILL    THOM,MILLTH,77477549208,Dr,Thomas,Miller,F,W,1,0,13-06-2016,19-08-2016,GOLD,HIGH,ACTIVE,BOTH,B,5,Z,Q,0,1,1,1,1,1,A,Mr Thomas Miller,0,000000002397C9B7,1,ABC Corp,Specialist,27-02-1953,27,1,13-06-2016 00:00,12-08-2016 00:00,06-09-2016 00:00
1233,POR,WILL    KARE,WILLKA,50547777567,Dr,Karen,Williams,M,M,1,0,31-08-2020,06-12-2020,STANDARD,HIGH,INACTIVE,RETAIL,D,5,X,S,0,1,0,0,0,1,A,Mr Karen Williams,0,00000000221DB1A3,2,Retail Group,VP Sales,06-02-1951,6,0,31-08-2020 00:00,24-10-2020 00:00,20-12-2020 00:00
1234,FRE,RODR    JOHN,RODRJO,65305508458,Mr,John,Rodriguez,M,U,3,0,04-03-2022,07-04-2022,GOLD,LOW,INACTIVE,RETAIL,A,1,X,S,0,1,0,0,1,0,A,Mrs John Rodriguez,0,0000000004CF7292,1,Services Inc,Specialist,05-06-1969,5,0,04-03-2022 00:00,27-03-2022 00:00,19-03-2022 00:00
